imdb_href,tmdb_id,tmdb_name,original_name,original_language,origin_country,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,first_air_date,tmdb_adult_content,tmdb_poster_path,tmdb_overview,tmdb_tagline,tmdb_genres,tv_networks,tmdb_keywords
/title/tt0106053/,498.0,Late Show with David Letterman,Late Show with David Letterman,en,['US'],143.438,6.336,119.0,1993-08-30,False,/dHjXgLhu7M4Tq6GUbs4m6BZ4HbS.jpg,"Late Show with David Letterman is an American late-night talk show hosted by David Letterman on CBS. The show debuted on August 30, 1993, and is produced by Letterman's production company, Worldwide Pants Incorporated and CBS Television Studios. The show's music director and band-leader of the house band, the CBS Orchestra, is Paul Shaffer. The head writer is Matt Roberts and the announcer is Alan Kalter. Of the major U.S. late-night programs, Late Show ranks second in cumulative average viewers over time and third in number of episodes over time. The show leads other late night shows in ad revenue with $271 million in 2009.

In most U.S. markets the show airs at 11:35 p.m. Eastern/Pacific time, but is recorded Monday through Wednesday at 4:30 p.m., and Thursdays at 3:30 p.m and 6:00 p.m. The second Thursday episode usually airs on Friday of that week.

In 2002, Late Show with David Letterman was ranked No. 7 on TV Guide's 50 Greatest TV Shows of All Time. CBS has a contract with Worldwide Pants to continue the show through 2014; by then, Letterman will surpass Johnny Carson as the longest tenured late-night talk show host.",,"Talk, Comedy",CBS,late-night show
/title/tt1231460/,8621.0,Late Night with Jimmy Fallon,Late Night with Jimmy Fallon,en,['US'],14.745,6.026,78.0,2009-03-02,False,/l8WzbOr7vg3WDlB3hoy32wZDxwj.jpg,"Late Night with Jimmy Fallon is an American late-night talk show airing weeknights at 12:35 am Eastern/11:35 pm Central on NBC in the United States. The hour-long show premiered on March 2, 2009, and is hosted by actor, comedian and performer Jimmy Fallon, an alumnus of Saturday Night Live. Hip hop/neo soul band The Roots serve as the show's house band, and Steve Higgins is the show's announcer.

The third incarnation of the Late Night franchise originated by David Letterman, the program originates from NBC Studio 6B in the GE Building at 30 Rockefeller Center in New York City. The show typically opens with a brief monologue from Fallon, followed by a comedy ""desk piece,"" as well as prerecorded segments and audience competitions. The next segment is devoted to a celebrity interview, with guests ranging from actors and musicians to media personalities and political figures. The show then closes with either a musical or comedy performance. The show frequently employs digital media into its comedy, which has become crucial to its success. Fallon has been appointed to become the next host of The Tonight Show, where he will succeed the current host Jay Leno at the conclusion of the 2014 Winter Olympics, with fellow SNL alum Seth Meyers slated to replace Fallon.",,Talk,NBC,"talk show, interview, late night, late-night show"
/title/tt1839337/,37678.0,The Voice,The Voice,en,"['US', 'NL']",89.316,5.929,175.0,2011-04-26,False,/sjtly63wIdTEgdtGvCAOB9AeEyg.jpg,"The strongest vocalists from across the United states compete in a blockbusters vocal competition, the winner becomes The Voice. The show's innovative format features four stages of competition: the blind auditions, the battle rounds, the knockouts and, finally, the live performance shows.",,Reality,NBC,"music competition, singing competition, reality competition, blind audition"
/title/tt0924651/,1220.0,The Graham Norton Show,The Graham Norton Show,en,['GB'],76.942,7.1,206.0,2007-02-22,False,/vrbqaBXB8AALynQzpWz6JdCPEJS.jpg,Each week celebrity guests join Irish comedianGraham Norton to discuss what's being going on around the world that week. The guests poke fun and share their opinions on the main news stories. Graham is often joined by a band or artist to play the show out.,,"Comedy, Talk","BBC One, BBC Two","guest, comedian, celebrity interview"
/title/tt0098830/,4415.0,In Living Color,In Living Color,en,['US'],24.591,7.348,89.0,1990-04-15,False,/zW0mrEhzycyAsqrkOAH4m669ij2.jpg,"In Living Color is an American sketch comedy television series that originally ran on the Fox Network from April 15, 1990, to May 19, 1994. Brothers Keenen and Damon Wayans created, wrote and starred in the program. The show was produced by Ivory Way Productions in association with 20th Century Fox Television and was taped before a live studio audience at stage 7 at the Fox Television Center on Sunset Boulevard in Hollywood, California. The title of the series was inspired by the NBC announcement of broadcasts being presented ""in living color"" during the 1950s and 1960s, prior to mainstream color television. It also refers to the fact that most of the show's cast were black, unlike other sketch comedy shows such as Saturday Night Live whose casts are usually mostly white.

Other members of the Wayans familyKim, Shawn and Marlonhad regular roles, while brother Dwayne frequently appeared as an extra. The show also starred the previously unknown actor/comedians Jim Carrey, Jamie Foxx, and David Alan Grier. Additionally, actress Rosie Perez, Dancing with the Stars judge and choreographer Carrie Ann Inaba and dancer Jennifer Lopez were members of the show's dance troupe The Fly Girls. The series won the Emmy for Outstanding Variety, Music or Comedy Series in 1990.",,Comedy,"FOX, BET",sketch comedy
/title/tt0912343/,1229.0,"Tim and Eric Awesome Show, Great Job!","Tim and Eric Awesome Show, Great Job!",en,['US'],11.801,7.313,56.0,2007-02-11,False,/1dzPN5M6BbT44CTMaXqqkIdhOWK.jpg,"Tim and Eric Awesome Show, Great Job! is an American sketch comedy television series, created by and starring Tim Heidecker and Eric Wareheim, which premiered February 11, 2007 on Cartoon Network's Adult Swim comedy block and ran until May 2010. The program features surrealistic and often satirical humor, public-access televisionstyle musical acts, bizarre faux-commercials, and editing and special effects chosen to make the show appear camp.

The program featured a wide range of actors, spanning from stars such as Will Ferrell, John C. Reilly, David Cross, Bob Odenkirk, Will Forte and Zach Galifianakis, to alternative comedians like Neil Hamburger, to television actors like Alan Thicke, celebrity look-alikes and impressionists.

The creators of the show have described it as ""the nightmare version of television.""",,Comedy,Adult Swim,sketch comedy
/title/tt0437729/,14981.0,The Late Late Show with Craig Ferguson,The Late Late Show with Craig Ferguson,en,['US'],38.516,7.057,70.0,2005-01-03,False,/gGC7zSDgG0FY0MbM1pjfhTCWQBI.jpg,"The Late Late Show with Craig Ferguson is an American late-night talk show hosted by Scottish American comedian Craig Ferguson, who is the third regular host of the Late Late Show franchise. It follows Late Show with David Letterman in the CBS late-night lineup, airing weekdays in the US at 12:37 a.m. It is taped in front of a live studio audience from Monday to Friday at CBS Television City in Los Angeles, California, directly above the Bob Barker Studio. It is produced by David Letterman's production company Worldwide Pants Incorporated and CBS Television Studios.

Since becoming host on January 3, 2005, after Craig Kilborn and Tom Snyder, Ferguson has achieved the highest ratings since the show's inception in 1995. While the majority of the episodes focus on comedy, Ferguson has also addressed difficult subject matter, such as the deaths of his parents, and undertaken serious interviews, such as one with Desmond Tutu, which earned the show a 2009 Peabody Award.",,"Comedy, Talk",CBS,"talk show, late night"
/title/tt0103569/,2518.0,The Tonight Show with Jay Leno,The Tonight Show with Jay Leno,en,['US'],26.027,5.453,75.0,1992-05-25,False,/xAFMZ3wFIEXTISryRZD94AAvWng.jpg,"The Tonight Show with Jay Leno is an American late-night talk show hosted by Jay Leno that initially aired from May 25, 1992 to May 29, 2009, and resumed production on March 1, 2010. The fourth incarnation of the Tonight Show franchise made its debut on May 25, 1992, three days following Johnny Carson's retirement as host of the program. The program originates from NBC Studios in Burbank, California, and is broadcast Monday through Friday at 11:35 PM in the Eastern and Pacific time zones. Unlike Carson or his predecessor Jack Paar, Leno only once utilized a guest host, preferring to host the series by himself.

On April 26, 1999, the show began broadcasting in 1080i HDTV, becoming the first American nightly talk show to be shot in high definition. The show is shot in 16:9 aspect ratio.

The series, which followed the same basic format as that of his predecessors, ran until May 29, 2009, after which Leno was succeeded by Conan O'Brien. NBC signed Leno to a new deal for a nightly talk show in the 10:00 pm ET timeslot. The primetime series, titled The Jay Leno Show, debuted on September 14, 2009, following a similar format to the Leno incarnation of Tonight.",,"Talk, Comedy",NBC,"talk show, late-night show"
/title/tt0472023/,3976.0,So You Think You Can Dance,So You Think You Can Dance,en,['US'],22.095,7.069,58.0,2005-07-20,False,/e4JAJ3UGBmAshXQG69uH9AgnZkp.jpg,"Dancers selected in open auditions across America take part in a rigorous competition designed to best display their talents, training and personalities to a panel of judges and viewers as they strive to win votes and avoid elimination.",,Reality,FOX,"competition, dance competition, performance art, live performance"
/title/tt0759364/,4551.0,America's Got Talent,America's Got Talent,en,['US'],36.273,5.639,223.0,2006-06-21,False,/gsX0bEwZED36LIrw9nIbcaVvUxt.jpg,"A weekly talent competition where an array of performers  from singers and dancers, to comedians and novelty acts  vie for a $1 million cash prize.",,Reality,NBC,"competition, talent show, reality competition, competitive"
/title/tt0899126/,17535.0,The Tonight Show with Conan O'Brien,The Tonight Show with Conan O'Brien,en,['US'],17.08,7.016,63.0,2009-06-01,False,/hkDDxwhBKqrziSVHZknZFomTslq.jpg,"The Tonight Show with Conan O'Brien is an American late-night talk show that featured Conan O'Brien as host from June 1, 2009 to January 22, 2010 as part of NBC's long-running Tonight Show franchise. The program's host, Conan O'Brien, previously hosted NBC's Late Night with Conan O'Brien, which followed The Tonight Show with Jay Leno for 16 years, until O'Brien's brief succession over Leno.

Many members of the Late Night cast and crew made the transition to The Tonight Show. The Max Weinberg 7, the house band from O'Brien's Late Night, served as the house band under the new name, Max Weinberg and The Tonight Show Band. Andy Richter returned to the show as announcer, and also began resuming his role as sidekick, shortly before the show's conclusion. The opening and closing theme song from Late Night was also carried over to Tonight, in a slightly altered form.

In January 2010, after the show had been on the air for seven months, it was announced that NBC was intending to move Jay Leno from primetime back to his original timeslot at 11:35 pm, with O'Brien's show starting shortly after midnight. In response to the announcement, O'Brien released a press statement saying that he would not continue as host of The Tonight Show if it was moved to any time after midnight to accommodate The Jay Leno Show. He feared it would ruin the long and rich tradition of The Tonight Show. It had been on after the late local newscasts from the beginning. After two weeks of negotiations, NBC announced that they had paid $45 million to buy out O'Brien's contract, ending both his tenure as host as well as his relationship with NBC after 22 years.",,"Talk, Comedy",NBC,"talk show, late-night show"
/title/tt8304498/,85486.0,Turn Up Charlie,Turn Up Charlie,en,['GB'],5.318,7.033,45.0,2019-03-15,False,/btVvUqEC081tqS2fE7AJ06i8lWg.jpg,A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.,,"Comedy, Drama",Netflix,"dj, dramedy, male nanny"
/title/tt3762198/,67468.0,People Just Do Nothing,People Just Do Nothing,en,['GB'],7.539,7.5,36.0,2014-07-20,False,/uLUan19OV2aauGmpEU51Y5Ofez.jpg,"This mockumentary goes behind the microphone of Kurupt FM - the second most popular pirate radio station in West London, receiving up to eight texts per show and playing the finest in UK garage and drum 'n' bass. Co-founded by the MC Sniper and DJ Beats in 2002, the station has now built up a following of over a hundred people and has attracted the attention of the BBC who are making a documentary about the lives of those behind Kurupt FM",,Comedy,BBC Three,"pirate radio, mockumentary, radio dj"
/title/tt14153686/,134949.0,Rebelde,Rebelde,es,['MX'],56.657,7.5,401.0,2022-01-05,False,/b1IBsimEJOLjBLYsdBZ1VAcmq73.jpg,Head back to Elite Way School as a new generation of students hope to win the Battle of the Bands.,,"Drama, Comedy",Netflix,"dancing, secret society, school, female protagonist, singing, lgbt, reboot, teen drama, teen romance, sapphic"
/title/tt1582461/,31832.0,The X Factor,The X Factor,en,['US'],8.328,5.0,42.0,2011-09-21,False,/kSD9rowwCPn6nIwlitZ0vxkBU2T.jpg,"The X Factor was a singing competition on a mission to find Americas next undiscovered superstar. The X Factor, on FOX is going to give someone like you the chance to win a $5 million recording contract with Sony Music. Whats great about The X Factor is that it is open to anyone  vocal groups and solo singers, over the age of 12  and theres absolutely no upper age limit.",,Reality,FOX,
/title/tt4270458/,65748.0,Roadies,Roadies,en,['US'],8.856,5.878,41.0,2016-06-26,False,/968LJ83vlMRUIGjlIpgThCnwvec.jpg,"An insider's look at the reckless, romantic, funny, and often poignant lives of a committed group of ""roadies,"" who live for music and the de facto family they've formed along the way.",The unsung heroes of rock.,"Comedy, Drama",Showtime,"friends, roadie, music tour"
/title/tt1825133/,39325.0,Smash,Smash,en,['US'],13.416,6.804,56.0,2012-02-06,False,/190pVB9jQ7Jo7LcZjRwykI4R9u8.jpg,A songwriting duo tries to create a hit with a Broadway musical based on the life of Marilyn Monroe.,,Drama,NBC,"new york city, broadway musical"
/title/tt10314462/,95941.0,Zoey's Extraordinary Playlist,Zoey's Extraordinary Playlist,en,['US'],12.473,7.816,158.0,2020-01-07,False,/xhF6IXlq4HjEqoAqoPTq4YkgHB1.jpg,"After an unusual event, Zoey Clarke, a whip-smart computer coder forging her way in San Francisco, suddenly starts to hear the innermost wants, thoughts and desires of the people around her through popular songs.",She can hear the soundtrack of your life.,"Comedy, Drama",NBC,"san francisco, california, nerd, musical, programmer, feelings"
/title/tt8510382/,85801.0,High School Musical: The Musical: The Series,High School Musical: The Musical: The Series,en,['US'],27.346,8.034,723.0,2019-11-12,False,/2KmbFkZD42I8Q7IZy4WxmZm9W6O.jpg,A group of East High students countdown to the opening night of their schools first-ever production of High School Musical. Showmances blossom; friendships are tested while new ones are made; rivalries flare and lives are changed forever as these young people discover the transformative power that only a high school drama club can provide.,We all remember THAT summer.,"Family, Comedy, Drama",Disney+,"high school, musical, mockumentary, based on movie, drama club, wigs are snatched"
